#id: 925671392
#name: Zea mays - Leaf, Nadjspc (ponnala,plant_j,2014)
#score: 6.9
#description: abundance based on MAPPED_BY_AUTHORS, NadjSPC, Interaction consistency score: 6.9, Coverage: 7
#organ: LEAF
#integrated: false
#coverage: 7
#link: http://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24547885&retmode=ref&cmd=prlinks
#publication_year: 2014
#filename: 4577-Mays_avgNadjSPC_ponnala_2014.txt
#
#string_external_id	abundance
4577.GRMZM2G083841_P01	19765
4577.GRMZM2G149751_P05	12132
4577.GRMZM2G385622_P01	10602
4577.GRMZM2G046284_P01	8800
4577.GRMZM2G337113_P03	8690
4577.GRMZM2G152908_P01	8602
4577.GRMZM2G089136_P02	7544
4577.GRMZM2G085019_P01	7364
4577.GRMZM2G083716_P01	6982
4577.GRMZM2G113033_P01	6852
4577.AC215201.3_FGP005	6648
4577.GRMZM2G015419_P02	6432
4577.GRMZM2G340251_P03	6322
4577.GRMZM2G180625_P03	5392
4577.GRMZM2G149428_P01	5369
4577.GRMZM2G092427_P02	5360
4577.GRMZM2G046804_P07	5359
4577.AC207722.2_FGP009	5304
4577.GRMZM2G077333_P01	5128
4577.GRMZM2G033208_P01	5111
4577.GRMZM2G010884_P01	5105
4577.GRMZM2G051677_P02	4785
4577.GRMZM2G015295_P01	4690
4577.GRMZM2G175562_P02	4635
4577.GRMZM2G121878_P03	4600
4577.GRMZM2G382914_P04	4388
4577.GRMZM2G106061_P01	4225
4577.GRMZM2G162200_P01	4164
4577.GRMZM2G351977_P02	4125
4577.GRMZM2G047954_P02	4016
4577.GRMZM2G048907_P01	3968
4577.GRMZM2G448174_P01	3935
4577.GRMZM2G123922_P01	3878
4577.GRMZM2G178192_P03	3877
4577.AC203173.3_FGP004	3859
4577.GRMZM2G040369_P01	3859
4577.GRMZM2G095851_P01	3859
4577.GRMZM2G016066_P01	3835
4577.GRMZM2G018627_P02	3784
4577.GRMZM2G414192_P01	3784
4577.GRMZM2G129513_P01	3723
4577.GRMZM2G135186_P03	3718
4577.GRMZM2G138258_P01	3598
4577.GRMZM2G033885_P01	3399
4577.GRMZM2G155216_P02	3302
4577.GRMZM2G078641_P02	3202
4577.GRMZM2G113408_P01	3198
4577.GRMZM2G127609_P06	3187
4577.GRMZM2G012631_P01	3186
4577.GRMZM2G066460_P01	3082
4577.GRMZM2G057281_P01	3058
4577.GRMZM2G013342_P01	3051
4577.GRMZM2G112165_P01	3049
4577.GRMZM2G434173_P01	3043
4577.GRMZM2G092311_P02	3037
4577.GRMZM2G016677_P01	3029
4577.GRMZM2G074604_P01	3021
4577.GRMZM2G021331_P01	3002
4577.GRMZM2G064302_P01	2967
4577.GRMZM2G018197_P01	2942
4577.GRMZM2G032003_P01	2867
4577.GRMZM2G027995_P02	2834
4577.GRMZM2G008247_P01	2778
4577.GRMZM2G385635_P01	2758
4577.GRMZM2G448344_P01	2758
4577.GRMZM2G360821_P01	2758
4577.GRMZM2G153184_P01	2732
4577.GRMZM2G057823_P01	2726
4577.GRMZM2G415359_P02	2641
4577.GRMZM2G083016_P01	2638
4577.GRMZM2G026015_P02	2612
4577.GRMZM2G113349_P01	2602
4577.GRMZM2G091155_P02	2564
4577.GRMZM2G116258_P01	2560
4577.GRMZM2G146246_P02	2536
4577.GRMZM2G163081_P01	2533
4577.GRMZM2G001696_P02	2509
4577.GRMZM2G137839_P01	2507
4577.GRMZM2G448389_P01	2430
4577.GRMZM2G098520_P01	2412
4577.GRMZM2G016622_P02	2383
4577.GRMZM2G025171_P01	2379
4577.GRMZM2G057576_P01	2371
4577.GRMZM2G038519_P01	2350
4577.GRMZM2G056039_P01	2330
4577.GRMZM2G126361_P01	2323
4577.GRMZM2G047720_P01	2307
4577.GRMZM2G089713_P06	2220
4577.GRMZM2G326111_P01	2195
4577.AC217050.4_FGP006	2185
4577.GRMZM2G451224_P01	2163
4577.GRMZM2G087326_P01	2146
4577.GRMZM2G109383_P01	2107
4577.GRMZM2G059083_P01	2095
4577.GRMZM2G178576_P06	2088
4577.GRMZM2G360021_P01	2086
4577.GRMZM2G374302_P01	2063
4577.GRMZM2G162529_P01	2053
4577.GRMZM2G047219_P01	2049
4577.GRMZM2G415007_P01	2017
4577.GRMZM2G397247_P03	2002
4577.GRMZM2G002220_P01	1938
4577.GRMZM2G064096_P01	1927
4577.GRMZM2G104549_P01	1918
4577.AC208915.3_FGP010	1918
4577.GRMZM2G141931_P01	1881
4577.GRMZM2G048371_P01	1863
4577.GRMZM2G407996_P01	1859
4577.GRMZM2G036921_P01	1858
4577.GRMZM2G162748_P01	1857
4577.GRMZM2G099352_P03	1838
4577.GRMZM2G021617_P01	1828
4577.GRMZM2G058070_P01	1828
4577.GRMZM2G419806_P03	1801
4577.GRMZM2G087598_P01	1791
4577.GRMZM2G079668_P02	1753
4577.GRMZM2G161335_P01	1726
4577.GRMZM2G058310_P01	1719
4577.GRMZM2G038032_P01	1716
4577.GRMZM2G006953_P01	1713
4577.GRMZM2G061135_P02	1692
4577.GRMZM2G054300_P04	1678
4577.GRMZM2G002807_P01	1678
4577.GRMZM2G168149_P01	1671
4577.GRMZM2G439201_P02	1663
4577.GRMZM2G174107_P01	1659
4577.GRMZM2G154595_P01	1639
4577.GRMZM2G084958_P01	1635
4577.GRMZM2G098290_P02	1627
4577.GRMZM2G328500_P01	1625
4577.GRMZM2G399284_P03	1592
4577.GRMZM2G074300_P02	1582
4577.GRMZM2G408768_P01	1582
4577.GRMZM2G144387_P01	1577
4577.GRMZM2G139680_P01	1559
4577.GRMZM2G152466_P01	1558
4577.GRMZM2G123234_P01	1554
4577.GRMZM2G041275_P01	1550
4577.GRMZM2G039996_P01	1550
4577.GRMZM2G306732_P01	1528
4577.GRMZM2G003385_P01	1527
4577.GRMZM2G011129_P01	1523
4577.GRMZM2G044074_P01	1517
4577.GRMZM2G153815_P01	1511
4577.GRMZM2G421857_P04	1509
4577.AC196475.3_FGP004	1483
4577.GRMZM2G091189_P02	1481
4577.GRMZM2G072280_P01	1474
4577.GRMZM2G030784_P02	1467
4577.GRMZM2G017290_P01	1459
4577.GRMZM2G085646_P01	1459
4577.GRMZM2G160268_P02	1453
4577.GRMZM2G015967_P01	1445
4577.GRMZM2G040095_P02	1443
4577.GRMZM2G087570_P01	1432
4577.GRMZM2G081886_P01	1431
4577.GRMZM2G165357_P01	1416
4577.GRMZM2G158394_P01	1413
4577.GRMZM2G050925_P01	1413
4577.GRMZM2G469380_P01	1405
4577.GRMZM2G053236_P01	1403
4577.GRMZM2G015989_P02	1395
4577.GRMZM2G014914_P02	1389
4577.GRMZM2G088669_P01	1362
4577.GRMZM2G036765_P01	1358
4577.GRMZM2G056424_P01	1356
4577.GRMZM2G112149_P02	1355
4577.GRMZM2G080603_P01	1343
4577.GRMZM2G109165_P03	1333
4577.GRMZM2G130544_P02	1328
4577.GRMZM2G010196_P01	1327
4577.GRMZM2G436986_P01	1321
4577.GRMZM2G119471_P01	1320
4577.GRMZM2G081114_P01	1317
4577.GRMZM2G073351_P02	1313
4577.GRMZM2G005973_P01	1313
4577.GRMZM2G156673_P01	1294
4577.GRMZM2G001500_P02	1291
4577.GRMZM2G074097_P01	1285
4577.GRMZM2G117642_P02	1277
4577.GRMZM2G031545_P02	1277
4577.GRMZM2G042118_P01	1266
4577.GRMZM2G003306_P01	1265
4577.GRMZM2G108348_P01	1257
4577.GRMZM2G385287_P01	1255
4577.GRMZM2G054123_P02	1255
4577.GRMZM2G076544_P01	1254
4577.GRMZM2G102499_P02	1249
4577.GRMZM2G126190_P01	1249
4577.GRMZM2G181258_P01	1237
4577.GRMZM2G086636_P01	1223
4577.GRMZM2G009443_P01	1217
4577.GRMZM2G310431_P01	1214
4577.GRMZM2G158835_P01	1191
4577.GRMZM2G106928_P02	1190
4577.GRMZM2G116273_P01	1188
4577.GRMZM2G030016_P02	1183
4577.GRMZM2G122871_P01	1179
4577.GRMZM2G036880_P01	1176
4577.GRMZM2G153292_P05	1162
4577.GRMZM2G091481_P01	1150
4577.GRMZM2G085054_P01	1148
4577.GRMZM2G116034_P02	1142
4577.GRMZM2G449496_P01	1140
