#id: 3045703191
#name: Mycobacterium tuberculosis H37Rv - Whole organism, SC (Albrethsenetal,molcellproteomics2013)
#score: 5.6
#description: abundance based on spectral_counting, Interaction consistency score: 5.6, Coverage: 31
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 31
#link: http://www.ncbi.nlm.nih.gov/pubmed/23345537
#publication_year: 2013
#filename: 83332-PXD000111_Albrethsen_Mol_Cell_Proteomics_2013_M-tuberculosis_log_phase.txt
#
#string_external_id	abundance
83332.Rv1133c	21735
83332.Rv3248c	15876
83332.Rv0896	15173
83332.Rv0440	14672
83332.Rv0211	14006
83332.Rv2220	13140
83332.Rv1837c	12898
83332.Rv0350	12010
83332.Rv2940c	11410
83332.Rv0462	10394
83332.Rv0066c	10068
83332.Rv2467	8574
83332.Rv1074c	8383
83332.Rv2780	8340
83332.Rv2241	8004
83332.Rv0467	7287
83332.Rv1475c	7285
83332.Rv3418c	6891
83332.Rv0363c	6881
83332.Rv2244	6310
83332.Rv3045	6091
83332.Rv3001c	5988
83332.Rv1449c	5969
83332.Rv3846	5928
83332.Rv3841	5884
83332.Rv0685	5444
83332.Rv1448c	5199
83332.Rv0761c	4773
83332.Rv3800c	4541
83332.Rv1093	4536
83332.Rv1077	4198
83332.Rv0468	4155
83332.Rv3874	4068
83332.Rv2889c	3937
83332.Rv0009	3905
83332.Rv2524c	3700
83332.Rv1886c	3691
83332.Rv0672	3663
83332.Rv2258c	3635
83332.Rv3269	3595
83332.Rv2376c	3561
83332.Rv0946c	3539
83332.Rv1908c	3522
83332.Rv0815c	3499
83332.Rv0798c	3493
83332.Rv2773c	3321
83332.Rv0632c	3313
83332.Rv2391	3312
83332.Rv2110c	3300
83332.Rv0934	3273
83332.Rv0248c	3272
83332.Rv2783c	3238
83332.Rv0234c	3191
83332.Rv1932	3137
83332.Rv1832	3130
83332.Rv3401	3098
83332.Rv0701	3072
83332.Rv3075c	3068
83332.Rv0046c	3058
83332.Rv3389c	3044
83332.Rv1122	3044
83332.Rv1094	3030
83332.Rv2031c	2964
83332.Rv3804c	2926
83332.Rv3646c	2889
83332.Rv2753c	2888
83332.Rv0753c	2865
83332.Rv2140c	2807
83332.Rv0351	2779
83332.Rv3457c	2724
83332.Rv3161c	2724
83332.Rv1626	2716
83332.Rv2222c	2714
83332.Rv3105c	2671
83332.Rv3710	2659
83332.Rv0884c	2659
83332.Rv1323	2631
83332.Rv0723	2578
83332.Rv2845c	2554
83332.Rv3283	2553
83332.Rv0198c	2507
83332.Rv1630	2503
83332.Rv2109c	2496
83332.Rv0716	2477
83332.Rv0384c	2464
83332.Rv3859c	2451
83332.Rv3568c	2446
83332.Rv1284	2419
83332.Rv0500	2372
83332.Rv2589	2372
83332.Rv2280	2361
83332.Rv0566c	2357
83332.Rv1876	2346
