#id: 3472819899
#name: Escherichia coli K12 substr. MG1655 - Whole organism, Yfp fusion library, YFP normalized data (Taniguchi,science,2010)
#score: 6.5
#description: abundance based on YFP normalized data, YFP fusion library, Interaction consistency score: 6.5, Coverage: 24
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 24
#link: http://www.ncbi.nlm.nih.gov/pubmed/20671182
#publication_year: 2010
#filename: 511145-Taniguchi_2010_Table_S6.txt
#
#string_external_id	abundance
511145.b1823	83454
511145.b3339	35433
511145.b1480	33037
511145.b0623	32333
511145.b0014	25763
511145.b1779	25176
511145.b3980	23298
511145.b3783	22899
511145.b4142	22741
511145.b2551	17350
511145.b0407	16269
511145.b4172	16003
511145.b4243	12318
511145.b0440	12127
511145.b3303	11074
511145.b4000	9951
511145.b3164	9922
511145.b0115	8997
511145.b0114	8918
511145.b2530	8737
511145.b1719	8287
511145.b3919	8122
511145.b0755	8039
511145.b0436	7718
511145.b0170	7686
511145.b3556	7558
511145.b0474	7270
511145.b3732	7254
511145.b2925	7154
511145.b3517	7136
511145.b3609	7117
511145.b3649	6962
511145.b0884	6745
511145.b0954	6457
511145.b2779	6000
511145.b2926	5969
511145.b2597	5872
511145.b3928	5767
511145.b3987	5458
511145.b0116	5132
511145.b0733	5130
511145.b3349	5104
511145.b0032	5047
511145.b2696	5013
511145.b3169	4899
511145.b2529	4888
511145.b1654	4742
511145.b0437	4591
511145.b3098	4486
511145.b4226	4206
511145.b2266	4133
511145.b4255	4101
511145.b0525	4070
511145.b3781	3969
511145.b4384	3968
511145.b3734	3904
511145.b2217	3899
511145.b0684	3755
511145.b3708	3716
511145.b2942	3670
511145.b1288	3620
511145.b2507	3549
511145.b3340	3346
511145.b3414	3293
511145.b4177	3278
511145.b3836	3148
511145.b2935	3068
511145.b2095	3066
511145.b1207	2996
511145.b3213	2938
511145.b3203	2894
511145.b2007	2851
511145.b1685	2681
511145.b2234	2656
511145.b0928	2624
511145.b3229	2549
511145.b0903	2527
511145.b0118	2449
511145.b2042	2443
511145.b1004	2316
511145.b3687	2305
511145.b3725	2273
511145.b0631	2255
511145.b3251	2228
511145.b2296	2133
511145.b0156	2108
511145.b0882	2091
511145.b1818	2086
511145.b0683	2043
511145.b2036	2040
511145.b0907	1986
511145.b2962	1985
511145.b4383	1976
511145.b0357	1936
511145.b1866	1928
511145.b3041	1887
