#id: 802453405
#name: Triticum aestivum - Embryo, LFQ (Caoetal,newphytol2022)
#score: 0.3
#description: abundance based on LFQ, Interaction consistency score: 0.3, Coverage: 0
#organ: EMBRYO
#integrated: false
#coverage: 0
#link: http://www.ncbi.nlm.nih.gov/pubmed/34846755
#publication_year: 2022
#filename: 4565-PXD022231_Cao_New_Phytol_2022_Traes_embryo.txt
#
#string_external_id	abundance
4565.Traes_5BL_A8B4F5EC6.1	62695
4565.Traes_4DL_9F015B70D.1	55431
4565.Traes_7BL_1F2181E76.1	50769
4565.Traes_7DL_CE994259E.1	44051
4565.Traes_1DL_85186FD28.1	32073
4565.Traes_6AS_3A8E07254.1	31882
4565.Traes_7BL_0367BBFE6.1	31032
4565.Traes_4DL_FB5D1C901.1	27861
4565.Traes_2DS_D09901183.1	22511
4565.Traes_5AL_72929F651.1	22292
4565.Traes_7BS_9318744B2.1	20268
4565.Traes_4DL_E36DAA2A0.1	20172
4565.Traes_4BL_AF74BC98E.1	18975
4565.Traes_5DL_D994DF96F.1	18798
4565.Traes_5DL_17E38786F.1	18773
4565.Traes_6DS_BC25BBB52.1	18717
4565.Traes_4DL_7C74E07E7.1	18145
4565.Traes_5DL_32A9B595B.1	17330
4565.Traes_7DL_FAD36DCB8.2	16168
4565.Traes_7DL_439F5CB72.1	15846
4565.Traes_3B_FFA902DFC.1	15428
4565.Traes_7BL_91C7CD5C5.2	15125
4565.Traes_4DS_EB77F5479.1	14790
4565.Traes_5BL_8FFD203BD.1	14718
4565.Traes_5DL_E2AF5FEA6.1	12171
4565.Traes_6DL_FAFA8413A.1	11430
4565.Traes_4DL_54A769EAC.1	11354
4565.Traes_6BS_68144968E.2	10773
4565.Traes_7AL_085BDBA1B.1	9755
4565.Traes_2DS_C6B631387.1	8817
4565.Traes_6DL_1BCF08167.1	8682
4565.Traes_7DS_934662920.1	8291
4565.Traes_7DS_529BAB150.1	8272
4565.Traes_6DL_F85A5323A.2	8224
4565.Traes_5DL_6BF85DB4D.2	8075
4565.Traes_5DL_64C6A2250.1	7984
4565.Traes_5DL_AA55FBE2C.1	7783
4565.Traes_6DS_C8CCAAFEA.1	7662
4565.Traes_5AL_E153CEC65.1	7642
4565.Traes_7DL_7803A2E53.2	6974
4565.Traes_6BL_A012FAD0E.1	6186
4565.Traes_7DS_B5FBEEE92.1	5927
4565.Traes_6DL_E6254AC97.1	5795
4565.Traes_5BS_D449D8AFA.1	5372
4565.Traes_3B_F77D290CD.2	4926
4565.Traes_7DS_B656C30EB1.1	4792
4565.Traes_6DL_82342E3BE.2	4740
4565.Traes_3AL_E2F7DF9AB.2	4082
4565.Traes_4DS_8D47B4C37.1	3871
4565.Traes_7DS_C14F84E4F.1	3847
4565.Traes_3DS_5BD30CC90.1	3675
4565.Traes_7DS_546D3927E.2	3564
4565.Traes_6DL_1B9FBE0921.1	3398
4565.Traes_2BS_5E392919C.1	3124
4565.Traes_1AL_AAE6A473E.1	2813
4565.Traes_5DL_8B087C259.1	2700
4565.Traes_4AL_1F77AED931.1	2697
4565.Traes_6DL_C3FEE9DFF.1	2464
4565.Traes_3B_C4683D0FA.2	2376
4565.Traes_7DL_99BD3E65A.2	2305
4565.Traes_2BS_B6E90913E.2	2297
4565.Traes_5DL_CB10294B7.1	2151
4565.Traes_4DL_D2F5D476F.1	2106
4565.Traes_6DS_B25465C97.2	2071
4565.Traes_5BL_63BE8E19B.1	2021
4565.Traes_4AS_8ED92AF77.1	1986
4565.EPlTAEP00000010083	1908
4565.Traes_3B_E077414F2.1	1865
4565.Traes_5DS_DBCD62DF1.1	1817
4565.Traes_3DS_28FF4501D.1	1802
4565.Traes_5BS_2983EE249.1	1796
4565.Traes_3AL_95DBD0B62.1	1759
4565.Traes_5DL_FCD84F216.1	1754
4565.Traes_5DL_0A7630D1E.1	1668
4565.Traes_6DL_FF2824756.1	1629
4565.Traes_3AS_AAAAD30B5.1	1596
4565.Traes_4DL_BBA5E7BFC.1	1589
4565.Traes_6BL_80A83E600.1	1542
4565.Traes_5BL_4BD0ED173.1	1504
4565.Traes_7DS_9C4E89D6D.1	1502
4565.Traes_7DS_0082BC4CE.1	1493
4565.Traes_6AL_5013EBF38.2	1488
4565.Traes_3B_C49DD82D3.1	1488
4565.Traes_6DL_C20FB9D01.1	1450
4565.Traes_2BL_6552196A1.1	1420
4565.Traes_3B_F8A346679.1	1414
4565.Traes_7DL_0E95F6220.1	1411
4565.Traes_5BL_DE1B9668E.1	1410
4565.Traes_4BL_8981249AA.2	1350
4565.Traes_5BL_3F5653472.2	1330
4565.Traes_5DL_AA17FD841.1	1303
4565.Traes_4AL_5D769AED8.1	1287
4565.Traes_5DL_D9BC56521.2	1284
4565.Traes_3AL_A5024B415.1	1257
4565.Traes_7DS_E0D29BF7D1.1	1244
4565.Traes_5DS_581AB88F8.2	1237
4565.Traes_4DS_B692AB057.1	1224
4565.Traes_7DL_FCD23BB40.2	1221
4565.Traes_7DS_F43483086.1	1200
4565.Traes_5DL_49A13778E.1	1197
4565.Traes_7DL_7DF4743A5.1	1195
4565.Traes_7DL_E374EE2DF.2	1185
4565.Traes_7DL_B6A422045.1	1163
4565.Traes_1AL_FE1097B22.1	1156
4565.Traes_7DL_4DC5ACC8C.1	1155
4565.Traes_5DL_70E5AA8DF.1	1146
4565.Traes_7DS_AD88E0A2F.1	1145
4565.Traes_2DL_893AC06B8.1	1136
4565.Traes_7DL_85E01EB46.2	1108
4565.Traes_7DL_6F80B1164.1	1084
4565.Traes_5DL_191C18950.2	1045
4565.Traes_7DS_F833D1F12.1	1045
4565.Traes_4AL_5BD269FF3.1	1029
4565.Traes_7DL_F1F20A901.1	1022
4565.Traes_5AL_727C588D0.2	1017
4565.Traes_7DL_BA6AFC7AB.2	1004
4565.Traes_3B_59B827C5C.2	1001
4565.Traes_7DS_6483FEF88.1	996
4565.Traes_6DL_2BA26E6A2.2	972
4565.Traes_7DS_B0EA87765.1	952
4565.Traes_7BS_5BD5329A6.1	944
4565.Traes_1AL_CDC56D57A.1	904
4565.Traes_2BL_2768AE3B1.1	892
4565.Traes_3B_8DCEDA371.1	890
4565.Traes_4DS_AEB645E0A.1	868
4565.Traes_7DS_F30BDE73D.1	864
4565.Traes_5DS_BE6F6434E.3	855
4565.Traes_6DS_C6B1E3EE7.1	854
4565.Traes_2DL_EFEF40224.1	846
4565.Traes_4AS_553C18F16.1	845
4565.Traes_7DL_BA8D66141.2	840
4565.Traes_3B_568E9F024.1	839
4565.Traes_7DS_619769289.1	821
4565.Traes_2AS_D262DF086.2	811
4565.Traes_2BL_3E560DDAC.1	796
4565.Traes_7DS_5CE578DEF.1	772
4565.Traes_3B_1DB17F0DF.1	770
4565.Traes_5DL_FAF23C705.1	765
4565.Traes_2AL_B1D07331D.1	739
4565.Traes_3B_412389083.2	732
4565.Traes_7DS_9557B9330.1	716
4565.Traes_7DL_B6A7F350D.1	693
4565.Traes_5DL_ABE67F1AD.1	690
4565.Traes_5DL_7E32698B2.2	668
4565.Traes_5BS_FDE980DE1.1	664
4565.Traes_5DS_1BE0927E1.2	664
4565.Traes_4DL_12D926DB7.1	650
4565.Traes_4DL_0F92D6E2B.1	649
4565.Traes_7DS_719C1856E.2	627
4565.Traes_7DL_0ABB309BB.1	620
4565.Traes_7DL_6B655C9BA.1	602
4565.Traes_5BL_B098BF807.3	591
4565.Traes_6DL_C6EE19233.1	581
4565.Traes_5BL_D90DA4D36.2	559
