#id: 3847432734
#name: Arabidopsis thaliana - Flowerbud, SC (Baerenfaller,integrbiol,2011)
#score: 5.9
#description: abundance based on Spectral counting, Interaction consistency score: 5.9, Coverage: 19
#organ: FLOWERBUD
#integrated: false
#coverage: 19
#link: http://pubs.rsc.org/en/Content/ArticleLanding/2011/IB/c0ib00078g
#publication_year: 2011
#filename: 3702-Arabidopsis_flowerbud_Baerenfaller_2011_IntegrBiol.txt
#
#string_external_id	abundance	raw_spectral_count
3702.ATCG00490.1	45694	1765
3702.ATCG00680.1	10081	485
3702.ATCG00120.1	9000	375
3702.AT3G16240.1	7845	99
3702.AT3G60750.1	6358	494
3702.AT5G25980.2	5847	459
3702.AT1G56070.1	5295	709
3702.AT1G67090.1	4879	122
3702.AT4G38970.1	4663	142
3702.AT2G28000.1	4628	316
3702.AT3G12145.1	4557	223
3702.ATCG00480.1	4485	439
3702.AT2G10940.2	4267	145
3702.AT5G17920.1	4232	445
3702.AT2G36530.1	4188	350
3702.ATCG00270.1	3989	141
3702.AT1G02780.1	3966	35
3702.ATCG00280.1	3939	180
3702.ATCG00710.1	3914	8
3702.AT2G39730.1	3853	291
3702.AT2G38540.1	3844	17
3702.AT2G07732.1	3581	86
3702.AT3G45140.1	3528	474
3702.AT4G24770.1	3468	83
3702.AT4G20360.1	3402	286
3702.AT3G55440.1	3359	120
3702.ATCG00020.1	3324	96
3702.AT5G07510.1	3271	5
3702.AT3G08580.2	3264	128
3702.AT5G35630.1	3235	176
3702.AT1G07890.8	3132	107
3702.AT1G44575.1	3003	113
3702.AT3G26520.1	2922	34
3702.AT1G19570.1	2918	85
3702.AT5G20630.1	2854	81
3702.AT5G26000.1	2800	267
3702.AT1G13440.1	2770	91
3702.AT1G52400.3	2679	177
3702.AT3G12780.1	2585	155
3702.AT4G10340.1	2564	122
3702.AT4G35100.2	2540	96
3702.AT5G15090.2	2495	91
3702.AT2G16600.1	2377	65
3702.AT2G05990.2	2372	147
3702.AT5G43940.2	2333	113
3702.AT5G02500.1	2318	173
3702.AT3G09200.1	2296	85
3702.AT4G20260.4	2282	31
3702.AT1G28290.1	2262	54
3702.AT3G62030.2	2208	83
3702.AT2G37660.1	2198	90
3702.AT1G04410.1	2192	110
3702.AT3G58610.3	2175	203
3702.AT4G34870.1	2150	53
3702.AT2G13360.1	2144	157
3702.AT1G68010.2	2138	102
3702.AT1G20696.2	2099	7
3702.AT3G04120.1	2080	69
3702.AT5G61410.1	2062	99
3702.AT1G61520.1	2047	46
3702.AT2G45470.1	2002	95
3702.ATCG00340.1	1998	147
3702.ATCG00540.1	1985	106
3702.AT5G14040.1	1984	104
3702.AT3G04920.1	1963	12
3702.AT1G20620.1	1937	89
3702.AT1G78900.2	1897	153
3702.ATCG00650.1	1894	5
3702.AT4G04640.1	1885	98
3702.AT4G09010.1	1877	100
3702.AT3G49010.3	1876	15
3702.AT2G45820.1	1874	11
3702.AT3G52880.2	1864	128
3702.AT3G54400.1	1830	45
3702.AT4G31840.1	1799	61
3702.AT5G23940.1	1682	86
3702.AT4G33010.1	1675	227
3702.AT1G32060.1	1670	112
3702.AT2G21170.1	1665	70
3702.AT4G11150.1	1647	36
3702.AT4G02450.1	1642	14
3702.AT3G26650.1	1625	74
3702.AT5G09660.4	1622	72
3702.AT1G33590.1	1605	114
3702.AT1G75940.1	1590	68
3702.AT1G06680.1	1581	70
3702.AT1G65930.1	1553	67
3702.AT2G21330.1	1550	63
3702.AT4G39330.1	1542	81
3702.AT3G01280.1	1512	61
3702.AT5G04140.2	1502	371
3702.AT2G47470.1	1471	53
3702.AT2G47730.1	1465	51
3702.AT4G34200.1	1443	91
3702.AT1G53240.1	1442	57
3702.AT1G11860.3	1435	83
3702.AT5G47190.1	1413	15
3702.AT1G52030.2	1412	114
3702.AT1G24020.2	1409	32
3702.AT1G24360.1	1407	57
3702.AT1G20340.1	1401	13
3702.AT4G33090.1	1382	165
3702.AT4G23670.1	1377	22
3702.AT1G15690.1	1376	123
3702.AT2G43750.1	1371	85
3702.AT2G05710.1	1367	174
3702.AT4G14880.4	1350	62
3702.AT3G47520.1	1313	76
3702.AT3G12915.1	1310	256
3702.AT5G07560.1	1303	9
3702.AT2G30860.1	1291	41
3702.AT5G01530.1	1275	60
3702.AT3G08940.2	1258	61
3702.AT3G23990.1	1251	90
3702.AT3G54890.1	1250	29
