#id: 4087882208
#name: Macaca mulatta - Mesenteric lymph node, SC (Leeetal,plosone.2015)
#score: 5.2
#description: abundance based on Spectral counting, Interaction consistency score: 5.2, Coverage: 12
#organ: MESENTERIC_LYMPH_NODE
#integrated: false
#coverage: 12
#link: http://www.ncbi.nlm.nih.gov/pubmed/25974132
#publication_year: 2015
#filename: 9544-PXD001972_male_mesenteric_lymph_node.txt
#
#string_external_id	abundance	raw_spectral_count
9544.ENSMMUP00000038937	65391	36120547
9544.ENSMMUP00000016099	44829	226329726
9544.ENSMMUP00000003585	40694	36120547
9544.ENSMMUP00000006484	38429	50479804
9544.ENSMMUP00000030837	36901	7537617
9544.ENSMMUP00000006823	36744	19324018
9544.ENSMMUP00000005100	25435	110409944
9544.ENSMMUP00000027040	22499	20525320
9544.ENSMMUP00000026454	18929	5403965
9544.ENSMMUP00000014308	17539	10524625
9544.ENSMMUP00000022305	15899	42615544
9544.ENSMMUP00000013415	14929	3601168
9544.ENSMMUP00000000798	14482	15139284
9544.ENSMMUP00000041374	14482	15139284
9544.ENSMMUP00000016637	11089	11650610
9544.ENSMMUP00000008504	9495	14208845
9544.ENSMMUP00000007511	9255	3858858
9544.ENSMMUP00000026453	8811	4261944
9544.ENSMMUP00000017131	8516	12492743
9544.ENSMMUP00000004265	7813	26495040
9544.ENSMMUP00000000334	7647	4094590
9544.ENSMMUP00000029315	6074	26773531
9544.ENSMMUP00000011205	6000	10307072
9544.ENSMMUP00000015738	5864	10304476
9544.ENSMMUP00000016797	5810	16386635
9544.ENSMMUP00000014596	5327	47406607
9544.ENSMMUP00000012328	5327	47406607
9544.ENSMMUP00000001995	5252	20085944
9544.ENSMMUP00000017039	5162	5722005
9544.ENSMMUP00000014597	4994	46517868
9544.ENSMMUP00000013283	4792	9414049
9544.ENSMMUP00000023344	4630	9400406
9544.ENSMMUP00000022761	4590	2833183
9544.ENSMMUP00000007714	4366	4625479
9544.ENSMMUP00000006572	4322	2335995
9544.ENSMMUP00000028993	4290	15572006
9544.ENSMMUP00000015177	4160	5152671
9544.ENSMMUP00000034457	4008	7217024
9544.ENSMMUP00000023267	3730	36496311
9544.ENSMMUP00000012784	3714	14233984
9544.ENSMMUP00000008603	3647	7369167
9544.ENSMMUP00000008185	3634	6189941
9544.ENSMMUP00000031281	3353	3900054
9544.ENSMMUP00000031256	3353	3900054
9544.ENSMMUP00000003467	3348	6076577
9544.ENSMMUP00000026743	3307	5891213
9544.ENSMMUP00000028426	3295	2749005
9544.ENSMMUP00000029042	3277	3900054
9544.ENSMMUP00000038387	3222	7170713
