#id: 2390347605
#name: Arabidopsis thaliana - Carpel, SC (Baerenfaller,integrbiol,2011)
#score: 3.2
#description: abundance based on Spectral counting, Interaction consistency score: 3.2, Coverage: 14
#organ: CARPEL
#integrated: false
#coverage: 14
#link: http://pubs.rsc.org/en/Content/ArticleLanding/2011/IB/c0ib00078g
#publication_year: 2011
#filename: 3702-Arabidopsis_capel_Baerenfaller_2011_IntegrBiol.txt
#
#string_external_id	abundance	raw_spectral_count
3702.AT1G02780.1	26034	170
3702.ATCG00490.1	16108	496
3702.AT3G49010.3	14382	105
3702.AT2G38540.1	8718	45
3702.AT5G24780.1	8077	240
3702.AT2G34480.1	6894	65
3702.AT5G20290.1	6623	124
3702.AT3G49910.1	5962	64
3702.AT1G56070.1	5655	476
3702.AT3G04920.1	5425	33
3702.ATCG00270.1	4994	111
3702.AT1G28290.1	4819	94
3702.AT3G04840.1	4771	101
3702.AT3G45140.1	4665	503
3702.AT2G30620.1	4361	30
3702.AT4G35100.2	4310	101
3702.AT2G19730.3	4043	30
3702.AT3G12145.1	3980	147
3702.AT5G23900.1	3814	31
3702.AT1G73230.1	3810	38
3702.AT2G39730.1	3775	184
3702.AT5G28060.1	3656	21
3702.ATCG00680.1	3578	134
3702.AT2G28000.1	3514	246
3702.AT2G45470.1	3454	115
3702.AT2G16600.1	3438	51
3702.AT1G43170.8	3321	116
3702.AT4G34670.1	3315	73
3702.AT3G16780.1	3254	21
3702.AT2G36530.1	3172	166
3702.AT1G72290.1	3158	47
3702.AT5G59870.1	3080	17
3702.AT1G01100.2	3014	20
3702.AT1G52400.3	3013	186
3702.AT4G24190.1	2992	245
3702.AT1G52410.2	2932	222
3702.AT3G16640.1	2761	51
3702.AT4G29410.1	2737	26
3702.AT4G10340.1	2669	101
3702.AT5G07030.1	2613	103
3702.AT1G18540.1	2596	43
3702.AT2G21660.1	2591	65
3702.AT5G59320.1	2589	29
3702.ATCG00280.1	2559	95
3702.AT1G15690.1	2492	133
3702.AT4G02450.1	2490	25
3702.AT2G27720.2	2488	14
3702.AT1G41880.1	2483	8
3702.AT3G55440.1	2479	75
3702.AT5G20630.1	2437	38
3702.AT3G48930.1	2414	30
3702.ATCG00720.1	2413	55
3702.AT1G18080.1	2380	76
3702.AT2G41840.1	2373	48
3702.AT1G31330.1	2364	55
3702.AT4G02230.1	2355	19
3702.ATCG00020.1	2354	61
3702.ATCG00760.1	2337	2
3702.AT4G13940.1	2337	86
3702.AT2G20260.1	2305	25
3702.AT1G30230.2	2252	32
3702.AT1G78900.2	2193	160
3702.AT1G17880.1	2163	24
3702.AT1G52030.2	2130	129
3702.AT5G10360.1	2102	33
