#id: 3323691995
#name: Oryza sativa Japonica Group - Leaf, iBAQ (Mengetal,jproteomics2018)
#score: 8.4
#description: abundance based on iBAQ, Interaction consistency score: 8.4, Coverage: 12
#organ: LEAF
#integrated: false
#coverage: 12
#link: http://www.ncbi.nlm.nih.gov/pubmed/29970347
#publication_year: 2018
#filename: 39947-PXD008069_rice_leaf.txt
#
#internal_id	string_external_id	abundance
55947427	39947.Q8W0E6	2679	30925385333
55916234	39947.A0A0P0WU69	2665	4770780333
55947599	39947.Q943K1	2627	16446945334
55943248	39947.Q75K72	2568	11762825998
55945229	39947.Q7XVG7	2555	2669529234
55947937	39947.Q9AUQ4	2534	23333194136
55929369	39947.Q0IWS0	2447	24724491666
55936655	39947.Q5ZA98	2439	4525568998
55940322	39947.Q6K5G8	2296	38640969999
55942572	39947.Q6ZGJ8	2281	9914343200
55948449	39947.Q9ZTP5	2202	9119863300
55943772	39947.Q7G649	2201	7149340171
55928830	39947.Q0E217	2199	4801062866
55930599	39947.Q0JHF8	2192	12309825400
55938436	39947.Q69RJ0	2118	68282394999
55927451	39947.Q01859	2063	58372495432
55943665	39947.Q7F8S5	2011	15225566368
55935500	39947.Q5QMK7	2007	23223690126
55930728	39947.Q0JKB4	2003	58396306598
55948043	39947.Q9FE01	1980	10152095735
55933348	39947.Q2R0I1	1957	2943450000
55931707	39947.Q10N21	1957	8524854399
55939591	39947.Q6H443	1908	8961251999
55915021	39947.A0A0P0WKD6	1898	18649475101
55928484	39947.Q0DRV6	1849	6762996668
55945184	39947.Q7XV11	1831	9172061200
55922693	39947.A0A0P0Y1Y5	1825	17734424908
55940717	39947.Q6KAJ2	1814	16760577664
55947640	39947.Q948T6	1782	11617903499
55935051	39947.Q5N725	1780	16598081634
55934236	39947.Q42971	1750	23679890630
55927260	39947.P0C488	1724	4735290326
55932385	39947.Q2QLY4	1705	42055260602
55945575	39947.Q84PB5	1697	4609251334
55948071	39947.Q9FR35	1691	4409211401
55932915	39947.Q2QV45	1644	22768813406
55944478	39947.Q7XKF3	1633	15602407085
55936233	39947.Q5WN02	1632	8945159496
55915933	39947.A0A0P0WRU0	1595	15114002667
55940864	39947.Q6L5I5	1590	7602471534
55917001	39947.A0A0P0WYK7	1579	10294077867
55927229	39947.P0C355	1575	23773551965
55927464	39947.Q07661	1560	5826326001
55927368	39947.P31691	1555	15050366241
55948412	39947.Q9XEA6	1411	9851807301
55934901	39947.Q5JMS4	1394	9270331358
55939769	39947.Q6H6C7	1359	16164572967
55933462	39947.Q2R1S1	1349	7389229234
55927283	39947.P0C5D5	1344	4884123534
55932386	39947.Q2QLY5	1335	36964585768
55938451	39947.Q69S39	1320	4774118532
55930515	39947.Q0JFE2	1314	5839665902
55948407	39947.Q9SXP2	1303	7516194335
55947472	39947.Q8W3D9	1302	12386090833
55927420	39947.P50156	1291	2822797433
55914528	39947.A0A0P0WH35	1280	7239923299
55927355	39947.P28757	1230	5736649334
55942206	39947.Q6Z9G0	1211	13205970203
55934599	39947.Q53RM0	1191	11086890767
55927234	39947.P0C370	1165	1220137700
55930304	39947.Q0JCX3	1161	2757485366
55946955	39947.Q8LQN2	1160	3660346932
55909246	39947.A0A0P0VBL9	1153	9888968533
55940386	39947.Q6K669	1153	16304530653
55942876	39947.Q6ZK86	1152	3986617336
55928749	39947.Q0DZE5	1130	8851894701
55931157	39947.Q10CU4	1120	12971092866
55942477	39947.Q6ZEZ2	1118	5222601847
55927761	39947.Q0D9C4	1113	23576069025
55927329	39947.P14656	1101	8505531600
55932625	39947.Q2QP54	1098	19317352332
55930154	39947.Q0JBE3	1089	8909787968
55946656	39947.Q8L5K0	1086	4005334300
55941220	39947.Q6YWJ7	1068	5161185284
55940522	39947.Q6K826	1046	4434953399
55927336	39947.P17784	1036	14063358474
55943632	39947.Q7F280	1032	9611704052
55937397	39947.Q655T1	1019	17212555503
55948092	39947.Q9FTN5	1015	7817644132
55921700	39947.A0A0P0XV80	1013	8291966667
55925100	39947.B7EA73	1007	16410962936
55945676	39947.Q84SC5	1003	4762357268
55944679	39947.Q7XPL2	991	8672233233
55929067	39947.Q0INY7	984	12012185567
55927338	39947.P18566	984	12012185567
55932842	39947.Q2QTJ1	984	12012185567
55944057	39947.Q7XC37	983	3247160300
55924985	39947.A3C4S4	981	9186658830
55909612	39947.A0A0P0VEU1	973	8291966667
55940665	39947.Q6K9N6	958	6073244201
55943006	39947.Q75G91	958	3056697631
55939623	39947.Q6H4L2	954	28173868730
55931654	39947.Q10MQ2	952	10799951019
55935804	39947.Q5VNT9	941	12446434409
55941367	39947.Q6YYW3	928	7907739467
55945021	39947.Q7XTK1	926	27668754797
55937583	39947.Q65XA0	922	5124738934
55938215	39947.Q69LC0	907	4502441267
55931830	39947.Q10P35	897	17098988767
55933346	39947.Q2R0H3	889	2148566034
55928219	39947.Q0DJT2	866	5409316633
55945722	39947.Q84T92	858	4800600653
55939218	39947.Q6ER49	848	7088432700
55938502	39947.Q69SV0	834	6920861460
55939767	39947.Q6H6B9	828	4814204667
55927410	39947.P49027	828	5234618033
55928641	39947.Q0DWH1	823	6074855901
55931345	39947.Q10I42	822	6205205033
55936403	39947.Q5Z790	818	5121815435
55922728	39947.A0A0P0Y248	805	11258864035
55945569	39947.Q84P96	798	7965749069
55941454	39947.Q6YZX6	797	15663356064
55930830	39947.Q0JMH0	792	7635726400
55941142	39947.Q6YVI0	785	6805968467
55936551	39947.Q5Z974	784	9024066232
55944039	39947.Q7XBY4	782	4715741876
55945643	39947.Q84R32	777	3354117733
55944540	39947.Q7XLP7	775	5905208211
55948443	39947.Q9ZP20	774	3361113268
55907790	39947.A0A0P0V1A9	771	2704040101
55946338	39947.Q8H4P7	769	1858787467
55937220	39947.Q652L6	768	9081938931
55920823	39947.A0A0P0XPX5	763	3882972134
55929636	39947.Q0J1E1	761	11523435436
55940571	39947.Q6K8J4	759	10476120129
55936992	39947.Q60E59	749	2866930098
55938384	39947.Q69QD5	744	3994879999
55920643	39947.A0A0P0XNM8	744	3207058700
55937584	39947.Q65XA1	742	5022054984
55937620	39947.Q65XK0	734	18312157273
55948093	39947.Q9FTN6	730	5940452099
55930544	39947.Q0JG75	727	2035450000
55940372	39947.Q6K623	725	1953267160
55948277	39947.Q9LI00	722	7889656802
55942517	39947.Q6ZFJ9	719	22212300736
55941796	39947.Q6Z4E4	719	7850004998
55942830	39947.Q6ZJJ1	703	4063394833
55948358	39947.Q9SDD6	700	2987784066
55948086	39947.Q9FTG9	695	4396632483
55930077	39947.Q0JAF4	694	5158161266
55942949	39947.Q6ZL94	691	3488234800
55940675	39947.Q6K9T1	682	11119524600
55937005	39947.Q60EA3	678	7611808133
55932792	39947.Q2QS11	671	5212857953
55932189	39947.Q10S34	670	13387813052
55927249	39947.P0C443	669	1274605233
55939035	39947.Q6AVT2	665	8270927865
55935960	39947.Q5VQX1	663	4666352998
55942301	39947.Q6ZBH2	663	5811158834
55935657	39947.Q5TKF4	661	2191400107
55943844	39947.Q7X6F6	656	11202787434
55933046	39947.Q2QX46	654	1763315633
55927262	39947.P0C494	654	1327376633
55909934	39947.A0A0P0VH79	648	3823552234
55938610	39947.Q69UF2	642	5041122667
55946509	39947.Q8H8C7	640	3882774267
55934425	39947.Q53N80	639	4176412236
55935721	39947.Q5VME5	630	6002831794
55942149	39947.Q6Z8N7	620	2779942199
55944382	39947.Q7XIK0	616	5162825498
55948367	39947.Q9SDJ2	610	5380470235
55939873	39947.Q6H7I9	608	3293622699
55939712	39947.Q6H5J0	605	3796568200
55936465	39947.Q5Z858	604	937338067
55948413	39947.Q9XEA8	598	9208209363
55927327	39947.P14654	598	5328874665
55927215	39947.P0C2Z0	595	1351782673
55941644	39947.Q6Z2T6	594	5694738267
55927379	39947.P37833	586	5339327932
55943812	39947.Q7GD79	584	4146276434
55932134	39947.Q10RI6	584	4312046068
55942420	39947.Q6ZD89	579	4542632803
55929014	39947.Q0IMS5	576	2698075167
55905264	39947.A0A0N7KG12	574	3939221966
55927409	39947.P48642	574	4753453969
55942950	39947.Q6ZL95	566	1528812667
55934140	39947.Q33AE4	563	6272461967
55940214	39947.Q6K439	562	3879080860
55928961	39947.Q0E4R7	559	4354287700
55906051	39947.A0A0N7KLP9	558	2383223633
55947124	39947.Q8RZW7	553	7317824934
55935645	39947.Q5SNJ4	551	3892776866
55927414	39947.P49210	550	4320241134
55935731	39947.Q5VMJ3	549	1523542199
55946011	39947.Q852M0	548	4895185202
55947196	39947.Q8S1N3	544	4778260434
55905733	39947.A0A0N7KJF4	536	1775412901
55936749	39947.Q5ZBX1	531	3692956011
55944941	39947.Q7XSQ9	526	1958505012
55927417	39947.P49398	525	3559242678
55947882	39947.Q9AR38	523	6262344534
55931514	39947.Q10LR9	518	4853195168
55927331	39947.P15280	517	6525784352
55947526	39947.Q93Y73	516	3831634732
55932416	39947.Q2QM69	514	4979015148
55941201	39947.Q6YW78	514	3881006059
55939264	39947.Q6ERW7	511	7297449271
55937486	39947.Q657T1	509	2748733399
55932819	39947.Q2QSR5	508	1525359800
55945949	39947.Q851S8	508	5371244219
55942030	39947.Q6Z7B0	507	13876910024
55939881	39947.Q6H7M1	493	4701643434
55934237	39947.Q42972	490	3892769034
55945560	39947.Q84NW1	489	4389859866
55946532	39947.Q8H8T0	488	5107072968
55934356	39947.Q53LQ0	486	5501415290
55945936	39947.Q851P9	484	688204673
55933883	39947.Q2RBC6	483	5270530168
55931663	39947.Q10MS5	482	1669250266
55944721	39947.Q7XPY2	481	12762716570
55935426	39947.Q5QLG3	480	4398236099
55945570	39947.Q84P97	480	2373871667
55936998	39947.Q60E66	474	5842962068
55927369	39947.P31924	472	9268001703
55934462	39947.Q53NM9	471	21470485520
55944589	39947.Q7XMP6	471	5584060298
55933211	39947.Q2QYK4	471	5308015168
55919244	39947.A0A0P0XEB3	465	3237100435
55935185	39947.Q5N8G1	464	3499092943
55937394	39947.Q655S1	462	6808570368
55936262	39947.Q5Z4M6	460	5815659769
55927259	39947.P0C485	458	1895074835
55930575	39947.Q0JGZ6	458	3946385163
55947898	39947.Q9AS12	456	7332143734
55933013	39947.Q2QWT4	456	3453268233
55943187	39947.Q75IM9	454	3415570679
55934996	39947.Q5KQH5	450	7683387460
55928200	39947.Q0DJE6	449	1957423534
55948375	39947.Q9SMB1	444	2754498766
55924669	39947.A3ABE0	443	320203349
55946678	39947.Q8LH97	440	1980516468
55926062	39947.B9FSC3	437	3446401331
55911287	39947.A0A0P0VSV2	436	290773659
55939457	39947.Q6EUF8	436	2724921167
55941431	39947.Q6YZK5	432	2538519820
55932558	39947.Q2QND6	431	1190781567
55940554	39947.Q6K8D4	430	1038265201
55945847	39947.Q84ZK1	429	2193175534
55942762	39947.Q6ZIT9	428	2408855934
55933905	39947.Q2RBL5	428	773356267
55947330	39947.Q8S7H8	428	2548773909
55931039	39947.Q10A30	421	7780876301
55945483	39947.Q84M35	418	1677709268
55946376	39947.Q8H590	418	1133927967
55939464	39947.Q6EUK5	411	4790930236
55927510	39947.Q0D401	411	4368583466
55928187	39947.Q0DJC0	409	6343024306
55938575	39947.Q69TY4	409	3164646447
55935856	39947.Q5VPB9	408	13047480598
55931662	39947.Q10MS3	403	2858135799
55936588	39947.Q5Z9H8	400	1567582601
55932832	39947.Q2QT32	398	5938962568
55932938	39947.Q2QVG9	398	11512877168
55942456	39947.Q6ZDS0	397	2543317269
55930060	39947.Q0JA93	395	1851395400
55921842	39947.A0A0P0XWA7	395	4392571053
55938771	39947.Q69YA2	392	3138741733
55925226	39947.B7EYZ0	390	3099634601
55936858	39947.Q5ZDI7	388	2284761266
55938270	39947.Q69MU0	386	1349843433
55943716	39947.Q7FAS1	385	11780482766
55928946	39947.Q0E4D9	384	2252455434
55947324	39947.Q8S718	381	1761003263
55938956	39947.Q6AUN5	379	2997874534
55939784	39947.Q6H6I1	377	1552136866
55944623	39947.Q7XN85	377	5485093134
55941489	39947.Q6Z0I4	376	3108547299
55942002	39947.Q6Z702	376	3683469834
55931743	39947.Q10NA9	375	19417516051
55942546	39947.Q6ZG03	373	4066539386
55906869	39947.A0A0N7KSB1	371	1376570133
55932566	39947.Q2QNF7	370	3397669599
55940529	39947.Q6K840	369	1035552431
55943652	39947.Q7F7I7	369	3047971433
55927394	39947.P42863	368	7774878553
55938889	39947.Q6ATY4	368	2269586933
55948374	39947.Q9SLY8	366	2597441989
55942017	39947.Q6Z744	365	3312997566
55943685	39947.Q7F9I1	365	10715314436
55932504	39947.Q2QN11	363	5359279666
55925273	39947.B7F6I0	363	2768421829
55943369	39947.Q75LR5	363	1822482401
55933007	39947.Q2QWN3	362	1442371667
55946809	39947.Q8LJU5	359	1218920501
55933611	39947.Q2R3E0	357	7413573176
55948439	39947.Q9XJ54	357	751974466
55933484	39947.Q2R1V8	357	4742053666
55925752	39947.B9FCM4	357	2335063077
55945478	39947.Q84LK3	356	2941479361
55945967	39947.Q851Y8	356	3750108284
55929091	39947.Q0IPL3	356	2239726967
55927308	39947.P12123	351	2366493967
55931737	39947.Q10NA1	350	15863582433
55929055	39947.Q0INR5	349	3534733033
55927152	39947.O23877	348	2489306199
55927722	39947.Q0D8E4	348	2805517159
55931158	39947.Q10CU7	347	2804775566
55938333	39947.Q69P84	346	3264890070
55942534	39947.Q6ZFU6	343	2163368034
55946602	39947.Q8L3U9	343	1698484100
55936119	39947.Q5W6H1	342	3105410965
55931033	39947.Q10A14	340	6147658209
55934509	39947.Q53PA7	339	3202118034
55947885	39947.Q9ARP1	338	1193314302
55927937	39947.Q0DEF1	338	2341315333
55930573	39947.Q0JGY3	337	3191437400
55943066	39947.Q75H72	337	3399219634
55931619	39947.Q10MJ1	335	6684788469
55945278	39947.Q7XWP9	330	12839362334
55937350	39947.Q654U8	328	3842202400
55946964	39947.Q8LQS5	328	1576400567
55934198	39947.Q33E23	327	3583871367
55941905	39947.Q6Z5N4	326	2635576566
55947935	39947.Q9AUN8	326	913947333
55927416	39947.P49397	326	3562125966
55937773	39947.Q67UK9	324	2214265468
55947522	39947.Q93WM3	324	2763360414
55930688	39947.Q0JJQ7	323	5210684600
55935141	39947.Q5N7Y9	321	1165773933
55941418	39947.Q6YZH8	320	3086026400
55912973	39947.A0A0P0W6L8	316	6634131501
55924490	39947.A0A0P0YD24	316	3544838633
55908959	39947.A0A0P0V994	315	5833217167
55946888	39947.Q8LNL2	314	1406474699
55942012	39947.Q6Z728	312	1502883548
55930389	39947.Q0JDU3	311	886566968
55947881	39947.Q9AQZ5	311	6418348506
55909058	39947.A0A0P0VA20	310	618582999
55946840	39947.Q8LMR0	309	2722445735
55947283	39947.Q8S5T1	307	3747496166
55935727	39947.Q5VMI0	307	2274517668
55935672	39947.Q5TKJ2	303	2898050613
55931159	39947.Q10CU9	302	4586472833
55937418	39947.Q655Y9	297	1932987533
55925430	39947.B7FAE9	297	1622307700
55930424	39947.Q0JEB0	297	1258776200
55941557	39947.Q6Z1J6	296	2639876618
55928152	39947.Q0DIR7	296	1829196878
55940206	39947.Q6K3Z3	296	2405831435
55909198	39947.A0A0P0VBA2	293	1884092042
55927387	39947.P40978	293	493537034
55927393	39947.P42862	293	6948862685
55937138	39947.Q651F0	293	2282825767
55945726	39947.Q84TA1	292	17731164999
55939567	39947.Q6F4N5	291	1548974468
55947601	39947.Q943K7	289	18089430798
55947462	39947.Q8W317	288	3729167664
55940699	39947.Q6KA61	288	3475972368
55946922	39947.Q8LQ33	288	4642124059
55946546	39947.Q8H903	287	6932079405
55929089	39947.Q0IPE5	287	1970375801
55935701	39947.Q5U1Q2	286	1976213199
55930268	39947.Q0JCI6	286	1460706867
55933952	39947.Q336R9	286	1449202954
55933569	39947.Q2R2Z0	284	2958339055
55940077	39947.Q6K1X5	282	2408215637
55945222	39947.Q7XVF8	282	1474464601
55944896	39947.Q7XS58	281	2174213033
55941290	39947.Q6YXW6	281	2316997527
55935094	39947.Q5N7E8	279	1057957357
55921571	39947.A0A0P0XUE2	277	2020821804
55937999	39947.Q688K0	277	3874308524
55935680	39947.Q5TKP2	277	506652593
55934032	39947.Q337M4	276	2092664034
55941363	39947.Q6YYV1	275	3599192498
55948198	39947.Q9LD82	274	1444862634
55920328	39947.A0A0P0XLK7	270	143632666
55940488	39947.Q6K7G5	269	2505142901
55937167	39947.Q651T8	268	4229322959
55907423	39947.A0A0P0UYI9	266	682748967
55927958	39947.Q0DEV8	266	668720300
55908513	39947.A0A0P0V5S4	265	3984400000
55947846	39947.Q94JJ0	265	5036183842
55939266	39947.Q6ERW9	261	5171759404
55933032	39947.Q2QX01	261	1478740575
55934636	39947.Q5JJM6	260	1433264260
55942707	39947.Q6ZI79	259	584146000
55943579	39947.Q7F164	259	331188667
55927228	39947.P0C343	259	762076699
55933801	39947.Q2RAK2	257	4052176201
55937074	39947.Q60EY9	256	2552408868
55921572	39947.A0A0P0XUE4	254	1459993167
55927170	39947.O80414	254	2873917865
55912369	39947.A0A0P0W1E6	253	1731354600
55948257	39947.Q9LGQ6	253	2921712839
55947479	39947.Q8W3J0	252	1762332334
55933755	39947.Q2R8Z5	252	2086408497
55936720	39947.Q5ZBH8	251	1783182771
55934571	39947.Q53QG1	251	3077307268
55948103	39947.Q9FTU2	251	744406167
55942135	39947.Q6Z8J5	250	1110445666
55944713	39947.Q7XPW5	249	1511709968
55937124	39947.Q651B0	248	926800201
55939447	39947.Q6EU94	247	903452313
55927216	39947.P0C2Z3	243	656300434
55946062	39947.Q8GSE8	243	1953961511
55940550	39947.Q6K8B8	243	2486310267
55940304	39947.Q6K548	242	1754657066
55940607	39947.Q6K925	242	780588300
55938440	39947.Q69RN2	242	851651232
55928708	39947.Q0DYB1	242	1723331636
55926660	39947.C7J056	241	2355407000
55940805	39947.Q6L509	240	16602925768
55931811	39947.Q10NY1	240	1340771344
55928833	39947.Q0E243	239	1827435567
55927429	39947.P55142	239	652874499
55945499	39947.Q84M73	239	1241499702
55934688	39947.Q5JK67	238	1499473550
55938993	39947.Q6AVA8	237	4071307091
55946928	39947.Q8LQ68	236	2791536533
55943591	39947.Q7F1F2	236	2223181157
55948119	39947.Q9FU74	236	1706032833
55943612	39947.Q7F1U0	236	2143192332
55935086	39947.Q5N7B4	236	2248682034
55947262	39947.Q8S3P3	236	1044393089
55927248	39947.P0C440	235	498283933
55943878	39947.Q7X752	235	543514865
55940060	39947.Q6K1Q6	235	543514865
55927183	39947.O82451	234	815337067
55944908	39947.Q7XSA6	231	1348811673
55939900	39947.Q6H7T1	231	1348811673
55933048	39947.Q2QX58	230	3922162203
55942958	39947.Q6ZLB8	228	2269041101
55940766	39947.Q6L4R5	228	1547090602
55905389	39947.A0A0N7KH16	227	1398920334
55945861	39947.Q84ZP1	226	896606801
55940348	39947.Q6K5R6	226	896606801
55947620	39947.Q943W5	226	2337424233
55928633	39947.Q0DWC5	226	127213260
55944583	39947.Q7XMK5	226	313360167
55939756	39947.Q6H667	226	1632098867
55932095	39947.Q10R45	225	2415857495
55927364	39947.P30298	225	4705809000
55936096	39947.Q5W676	225	2833674301
55946995	39947.Q8LR75	224	7835370000
55928896	39947.Q0E3L4	224	676799167
55936357	39947.Q5Z6F0	223	1009287863
55939684	39947.Q6H547	223	4098810701
55934241	39947.Q42997	222	3411910413
55928988	39947.Q0IM09	220	1599617602
55942901	39947.Q6ZKK5	219	2228687216
55931826	39947.Q10P27	219	1219724012
55934055	39947.Q337Y2	219	1952453500
55948187	39947.Q9FXT4	219	3568490500
55947653	39947.Q94CU3	219	1130217167
55946147	39947.Q8GVZ0	218	1098117433
55913592	39947.A0A0P0W9R6	218	834895467
55948447	39947.Q9ZST0	218	1212692234
55938986	39947.Q6AV34	217	2685386695
55926746	39947.C7J1V7	216	3309323600
55921937	39947.A0A0P0XX30	215	649298101
55944464	39947.Q7XKB5	214	2314404956
55905872	39947.A0A0N7KKF8	213	1322073267
55942466	39947.Q6ZDY8	213	2701893498
55926788	39947.C7J327	212	1795500000
55916085	39947.A0A0P0WT49	212	3319783232
55941959	39947.Q6Z6G8	212	950964100
55935972	39947.Q5VR12	211	1213218467
55922625	39947.A0A0P0Y1M2	211	2048168067
55934691	39947.Q5JK78	211	1494448999
55927707	39947.Q0D840	210	590738135
55946624	39947.Q8L4F2	209	704038332
55937623	39947.Q65XK3	209	3493804633
55939871	39947.Q6H7I7	209	1762632501
55941700	39947.Q6Z3A3	208	3099163600
55942580	39947.Q6ZGL5	208	6067345535
55946082	39947.Q8GTK7	208	675933000
55940397	39947.Q6K689	206	1685974867
55945178	39947.Q7XUY5	206	599567833
55944434	39947.Q7XJ15	206	923515366
55939953	39947.Q6H8H3	206	700300634
55934797	39947.Q5JLP6	205	1118841999
55932930	39947.Q2QVC1	205	2322515690
55944037	39947.Q7XBW5	205	1056091390
55933117	39947.Q2QXR8	205	3692376400
55927365	39947.P31110	205	477688033
55927848	39947.Q0DBK8	204	518469934
55935415	39947.Q5QLC3	203	119853400
55934276	39947.Q53JF7	203	380121001
55941324	39947.Q6YY47	202	3187991415
55940402	39947.Q6K6A4	202	2169559834
55927344	39947.P25776	202	1154754000
55927735	39947.Q0D8N4	201	1879556267
55942893	39947.Q6ZKI0	201	764278067
55938012	39947.Q688Q9	200	3007127267
55935332	39947.Q5NAY4	199	1534036701
55945430	39947.Q7Y1I5	198	1879636966
55940257	39947.Q6K4P1	197	634827334
55932691	39947.Q2QQ48	197	1473563634
55942057	39947.Q6Z7L1	197	4233068491
55934243	39947.Q43008	197	1069684332
55943196	39947.Q75IQ4	195	1248953701
55938945	39947.Q6AUK5	195	1081044134
55936883	39947.Q5ZDX8	194	1065824980
55942554	39947.Q6ZG77	191	1877916599
55941038	39947.Q6YTX5	191	879762433
55929772	39947.Q0J4P2	190	6717219956
55945638	39947.Q84QW4	190	671987732
55927463	39947.Q07078	189	7085750892
55944703	39947.Q7XPU1	188	740029997
55938401	39947.Q69QQ6	188	7069111925
55933908	39947.Q2RBM4	188	5490800827
55927269	39947.P0C515	188	392272333
55914209	39947.A0A0P0WEK4	187	262072666
55939681	39947.Q6H541	187	518469934
55945511	39947.Q84MH2	187	783561733
55924866	39947.A3BLC3	187	675804034
55947510	39947.Q93VT8	187	2055185765
55946439	39947.Q8H631	187	2517118203
55946325	39947.Q8H4J8	186	1599736399
55928550	39947.Q0DTX5	186	644098932
55948087	39947.Q9FTH0	185	1474827999
55935436	39947.Q5QLQ5	185	1244779967
55927227	39947.P0C340	184	918064232
55932078	39947.Q10R10	183	1089025300
55932165	39947.Q10RW9	183	5631086071
55943358	39947.Q75LK5	183	503329799
55930996	39947.Q0JRG4	183	962267920
55931198	39947.Q10DV7	181	6072391799
55918718	39947.A0A0P0XB22	181	1129428135
55931511	39947.Q10LR5	181	1595802800
55945969	39947.Q851Z0	180	602461333
55931047	39947.Q10A56	179	2976285969
55932578	39947.Q2QNI4	178	1782528732
55927305	39947.P0DO02	178	4211201697
55927306	39947.P0DO03	178	4211201697
55927304	39947.P0DO01	178	4211201697
55933447	39947.Q2R1J8	178	964581798
55922257	39947.A0A0P0XZB0	177	2235545667
55946282	39947.Q8H3Q7	177	1780743900
55938668	39947.Q69WH2	177	753810647
55947444	39947.Q8W1L6	176	2678214001
55928011	39947.Q0DG05	176	569655067
55941426	39947.Q6YZJ0	175	1332896033
55928262	39947.Q0DKJ1	174	453808833
55934310	39947.Q53KM3	174	2415190966
55947419	39947.Q8W0C2	173	448496999
55933669	39947.Q2R480	173	2228656667
55928185	39947.Q0DJB7	173	3159173525
