#id: 3088958250
#name: Arabidopsis thaliana - Shoot, SC (Baerenfaller,pep2pro,2012)
#score: 8.5
#description: abundance based on Spectral counting, Interaction consistency score: 8.5, Coverage: 20
#organ: SHOOT
#integrated: false
#coverage: 20
#link: http://fgcz-pep2pro.uzh.ch/
#publication_year: 2012
#filename: 3702-arabidopsis1l_shoot_Baerenfaller_PRIDE.txt
#
#string_external_id	abundance	raw_spectral_count
3702.ATCG00490.1	31813	2311
3702.AT2G39730.1	12750	1496
3702.ATCG00480.1	10493	1883
3702.ATCG00680.1	9560	796
3702.ATCG00120.1	9465	868
3702.AT1G61520.1	7139	257
3702.AT1G06680.1	6472	477
3702.AT5G20630.1	5668	196
3702.ATCG00020.1	5443	298
3702.ATCG00270.1	5314	301
3702.AT1G67090.1	4953	267
3702.AT1G20340.1	4829	75
3702.AT3G26520.1	4707	83
3702.ATCG00280.1	4706	383
3702.ATCG00130.1	4613	129
3702.AT1G07940.2	4506	1664
3702.AT5G60390.1	4506	1664
3702.AT1G07930.1	4506	1664
3702.AT1G07920.1	4506	1664
3702.AT4G10340.1	4429	392
3702.AT3G60750.1	4373	698
3702.AT3G47470.1	4350	298
3702.AT4G38970.1	4182	299
3702.AT3G16240.1	3959	58
3702.AT1G15820.1	3853	275
3702.AT4G20260.4	3816	157
3702.AT3G12780.1	3815	486
3702.AT5G35630.1	3768	365
3702.AT3G54890.1	3749	152
3702.AT3G62030.2	3726	242
3702.AT3G61260.1	3495	47
3702.AT1G42970.1	3396	500
3702.AT2G28000.1	3224	466
3702.AT4G20360.1	3155	494
3702.AT5G09660.4	3087	224
3702.AT3G55800.1	3069	285
3702.AT1G20620.1	3039	342
3702.AT5G17920.1	2892	501
3702.AT5G20720.3	2873	211
3702.AT1G79040.1	2864	47
3702.AT4G09650.1	2816	212
3702.AT5G54270.1	2765	116
3702.AT1G72150.1	2748	304
3702.AT1G72610.1	2713	61
3702.AT1G44575.1	2671	187
3702.AT1G09340.1	2666	364
3702.AT3G61470.1	2662	143
3702.AT4G05180.1	2649	188
3702.AT2G30860.1	2597	106
3702.AT1G56070.1	2591	504
3702.ATCG00470.1	2588	81
3702.AT5G26000.1	2541	467
3702.AT4G02520.1	2494	121
3702.AT3G55440.1	2478	186
3702.AT2G20260.1	2454	58
3702.AT4G21280.2	2440	157
3702.AT3G04790.1	2425	168
3702.ATCG00540.1	2391	221
3702.AT2G28190.1	2356	71
3702.AT2G36530.1	2315	306
3702.AT1G32060.1	2280	264
3702.AT1G02780.1	2265	30
3702.AT4G29060.1	2259	327
3702.AT3G14210.1	2234	207
3702.AT5G01530.1	2221	189
3702.ATCG01020.1	2210	4
3702.AT2G37220.1	2198	131
3702.ATCG00340.1	2143	287
3702.AT1G78900.2	2137	360
3702.AT1G31330.1	2120	126
3702.AT1G68010.2	2078	225
