#id: 1597750768
#name: Caenorhabditis elegans - Whole organism, SC (Peptideatlas,sep,2013)
#score: 25.5
#description: abundance based on Spectral counting, Interaction consistency score: 25.5, Coverage: 45
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 45
#link: http://www.peptideatlas.org/builds/
#publication_year: 2013
#filename: 6239-PA_201309.txt
#
#string_external_id	abundance	raw_spectral_count
6239.Y105E8B.1a	7584	6063
6239.Y37E3.7.2	7044	3145
6239.C34E10.6.1	6786	16827
6239.H28O16.1a	6268	11796
6239.F09F7.2a.1	5997	3554
6239.K02F2.2.2	5517	9127
6239.Y38H6C.1a.1	5495	1717
6239.Y62E10A.1	5138	2052
6239.F46H5.3a.3	4797	7575
6239.R03G5.1a.1	4754	14588
6239.F31E3.5.1	4754	14588
6239.Y57G11C.16	4653	1613
6239.T21B10.2c.1	4436	10515
6239.F54H12.6	4353	2350
6239.F54C9.5	4295	3969
6239.R09B3.3	4223	1333
6239.C37A2.7	4132	2821
6239.F25H2.5.1	3904	2510
6239.D1007.12.2	3826	948
6239.C06A8.3	3801	2368
6239.C07A12.4a.1	3721	7252
6239.Y45F10D.12.3	3681	1894
6239.JC8.3a	3606	1587
6239.F25H2.11	3582	2796
6239.R13A5.8	3525	2358
6239.ZK652.4.3	3510	402
6239.F02A9.2a	3447	1781
6239.C56C10.8.1	3441	2123
6239.C27A2.2a	3403	1343
6239.B0041.4	3348	4046
6239.R151.3.2	3346	2297
6239.Y105E8A.16.1	3332	1200
6239.F53G12.10.1	3265	2755
6239.F25H2.10	3230	4565
6239.C04F12.4.2	3220	656
6239.T08B2.10	3218	1302
6239.Y43B11AR.4	3205	2775
6239.Y38A10A.5.1	3200	4008
6239.R05G6.7	3200	4553
6239.C23G10.3.1	3200	3461
6239.K10B3.8.1	3167	9246
6239.K10B3.7.1	3167	9245
6239.C14B9.7.1	3131	1142
6239.F46E10.10a	3119	3726
6239.B0393.1.1	3103	3481
6239.F09E5.15b	3080	2774
6239.T04C12.6.2	3011	19664
6239.T04C12.4.1	3011	19664
6239.C09D4.5.1	3005	971
6239.F26D10.3.1	2986	9793
6239.E04A4.8	2985	1328
6239.F01F1.12a.1	2969	3877
6239.M03F4.2a	2932	19492
6239.F11C3.3.1	2877	24312
6239.T04C12.5.1	2795	18328
6239.F53A3.3a.3	2794	1366
6239.K04D7.1.3	2783	4016
6239.F42C5.8	2776	2292
6239.F13B10.2a.1	2758	3004
6239.T01C3.6.1	2738	1302
6239.R11D1.8.1	2710	582
6239.ZK829.4.1	2695	6583
6239.F56F3.5	2683	2074
6239.F20H11.3	2670	4029
6239.F07A5.7a.4	2667	9711
6239.Y71A12B.1a	2663	1810
6239.F43D9.4	2657	1662
6239.F28D1.7.1	2632	1003
6239.Y48B6A.2.1	2621	548
