#id: 621673281
#name: Mus musculus - Thymus,  protein intensity (Geiger,mcp,2013)
#score: 8.7
#description: abundance based on MAPPED_BY_AUTHORS,  Protein_Intensity, Interaction consistency score: 8.7, Coverage: 34
#organ: THYMUS
#integrated: false
#coverage: 34
#link: http://www.mcponline.org/cgi/doi/10.1074/mcp.M112.024919
#publication_year: 2013
#filename: 10090-Thymus_geiger_2013.txt
#
#string_external_id	abundance
10090.ENSMUSP00000031314	43482
10090.ENSMUSP00000023952	15705
10090.ENSMUSP00000015800	11401
10090.ENSMUSP00000032949	11249
10090.ENSMUSP00000091921	11141
10090.ENSMUSP00000095794	10243
10090.ENSMUSP00000023934	10243
10090.ENSMUSP00000112259	9713
10090.ENSMUSP00000090897	9107
10090.ENSMUSP00000090895	9107
10090.ENSMUSP00000025486	8221
10090.ENSMUSP00000044188	7572
10090.ENSMUSP00000079727	7225
10090.ENSMUSP00000018437	7160
10090.ENSMUSP00000110103	6793
10090.ENSMUSP00000052872	6663
10090.ENSMUSP00000029076	6468
10090.ENSMUSP00000027438	6425
10090.ENSMUSP00000003912	6403
10090.ENSMUSP00000022529	6036
10090.ENSMUSP00000103267	5992
10090.ENSMUSP00000042457	5971
10090.ENSMUSP00000024739	5754
10090.ENSMUSP00000117987	5484
10090.ENSMUSP00000094334	5484
10090.ENSMUSP00000046101	5300
10090.ENSMUSP00000027123	4954
10090.ENSMUSP00000028683	4673
10090.ENSMUSP00000029046	4673
10090.ENSMUSP00000097747	4327
10090.ENSMUSP00000130858	4283
10090.ENSMUSP00000016771	4283
10090.ENSMUSP00000025918	4067
10090.ENSMUSP00000120595	3980
10090.ENSMUSP00000082682	3851
10090.ENSMUSP00000025217	3786
10090.ENSMUSP00000136544	3742
10090.ENSMUSP00000114159	3721
10090.ENSMUSP00000023116	3699
10090.ENSMUSP00000020238	3613
10090.ENSMUSP00000136922	3591
10090.ENSMUSP00000042342	3591
10090.ENSMUSP00000116271	3569
10090.ENSMUSP00000101862	3548
10090.ENSMUSP00000090633	3548
10090.ENSMUSP00000113978	3528
10090.ENSMUSP00000026122	3396
10090.ENSMUSP00000007980	3375
10090.ENSMUSP00000099938	3310
10090.ENSMUSP00000099909	3288
10090.ENSMUSP00000020640	3245
10090.ENSMUSP00000130023	3115
10090.ENSMUSP00000034756	3050
10090.ENSMUSP00000022894	3007
10090.ENSMUSP00000100045	2985
10090.ENSMUSP00000062996	2942
10090.ENSMUSP00000030164	2920
10090.ENSMUSP00000030187	2877
10090.ENSMUSP00000029266	2812
10090.ENSMUSP00000020630	2769
10090.ENSMUSP00000063734	2747
10090.ENSMUSP00000047008	2747
10090.ENSMUSP00000097797	2720
10090.ENSMUSP00000002790	2639
10090.ENSMUSP00000047571	2618
10090.ENSMUSP00000070993	2618
10090.ENSMUSP00000035158	2578
10090.ENSMUSP00000099475	2553
10090.ENSMUSP00000136357	2499
10090.ENSMUSP00000129930	2499
10090.ENSMUSP00000034834	2488
10090.ENSMUSP00000048218	2466
10090.ENSMUSP00000026576	2466
10090.ENSMUSP00000026459	2445
10090.ENSMUSP00000134735	2423
10090.ENSMUSP00000127808	2380
10090.ENSMUSP00000104511	2380
10090.ENSMUSP00000076521	2380
10090.ENSMUSP00000035157	2380
10090.ENSMUSP00000028062	2380
10090.ENSMUSP00000032344	2358
10090.ENSMUSP00000032373	2271
10090.ENSMUSP00000134734	2207
10090.ENSMUSP00000019323	2185
10090.ENSMUSP00000007708	2152
10090.ENSMUSP00000007257	2118
10090.ENSMUSP00000109337	2085
10090.ENSMUSP00000005705	1979
10090.ENSMUSP00000029034	1958
10090.ENSMUSP00000029041	1958
10090.ENSMUSP00000082652	1910
10090.ENSMUSP00000050309	1878
10090.ENSMUSP00000022842	1869
10090.ENSMUSP00000117022	1860
10090.ENSMUSP00000132590	1841
10090.ENSMUSP00000026704	1832
10090.ENSMUSP00000022816	1800
10090.ENSMUSP00000128803	1793
10090.ENSMUSP00000105905	1770
10090.ENSMUSP00000126192	1761
10090.ENSMUSP00000023760	1754
10090.ENSMUSP00000027153	1752
10090.ENSMUSP00000113071	1752
10090.ENSMUSP00000113942	1747
10090.ENSMUSP00000092698	1747
10090.ENSMUSP00000099565	1739
10090.ENSMUSP00000065940	1731
10090.ENSMUSP00000063825	1700
10090.ENSMUSP00000103012	1698
10090.ENSMUSP00000034866	1696
10090.ENSMUSP00000006523	1690
10090.ENSMUSP00000034547	1679
10090.ENSMUSP00000034588	1677
10090.ENSMUSP00000066068	1644
10090.ENSMUSP00000086795	1597
10090.ENSMUSP00000021554	1588
10090.ENSMUSP00000034989	1566
10090.ENSMUSP00000030805	1558
10090.ENSMUSP00000116108	1549
10090.ENSMUSP00000104731	1545
10090.ENSMUSP00000081142	1540
10090.ENSMUSP00000032508	1516
10090.ENSMUSP00000072197	1514
10090.ENSMUSP00000128483	1493
