#id: 386924191
#name: Mus musculus - Lung, iBAQ (Angelidisetal,natcommun.2019)
#score: 8.7
#description: abundance based on iBAQ, Interaction consistency score: 8.7, Coverage: 21
#organ: LUNG
#integrated: false
#coverage: 21
#link: http://www.ncbi.nlm.nih.gov/pubmed/30814501
#publication_year: 2019
#filename: 10090-PXD012307_Angelidis_Nat_Commun_2019_mouse_lung_young_3mn.txt
#
#string_external_id	abundance
10090.ENSMUSP00000098066	16833
10090.ENSMUSP00000023934	14831
10090.ENSMUSP00000070848	9251
10090.ENSMUSP00000026148	9144
10090.ENSMUSP00000099909	8612
10090.ENSMUSP00000107795	8539
10090.ENSMUSP00000015596	7161
10090.ENSMUSP00000128803	6281
10090.ENSMUSP00000113071	4969
10090.ENSMUSP00000024755	4784
10090.ENSMUSP00000087736	4670
10090.ENSMUSP00000031314	4303
10090.ENSMUSP00000099411	4286
10090.ENSMUSP00000007799	4114
10090.ENSMUSP00000028062	4006
10090.ENSMUSP00000027752	3932
10090.ENSMUSP00000025554	3708
10090.ENSMUSP00000072773	3692
10090.ENSMUSP00000033899	3564
10090.ENSMUSP00000005532	3283
10090.ENSMUSP00000003569	3246
10090.ENSMUSP00000016771	3149
10090.ENSMUSP00000064385	3142
10090.ENSMUSP00000117987	3142
10090.ENSMUSP00000042342	3139
10090.ENSMUSP00000071636	3075
10090.ENSMUSP00000069087	2974
10090.ENSMUSP00000022894	2939
10090.ENSMUSP00000042457	2892
10090.ENSMUSP00000019379	2866
10090.ENSMUSP00000081474	2866
10090.ENSMUSP00000088056	2862
10090.ENSMUSP00000114705	2851
10090.ENSMUSP00000029266	2835
10090.ENSMUSP00000131316	2824
10090.ENSMUSP00000007317	2786
10090.ENSMUSP00000082682	2765
10090.ENSMUSP00000034756	2754
10090.ENSMUSP00000076777	2751
10090.ENSMUSP00000020775	2726
10090.ENSMUSP00000137309	2719
10090.ENSMUSP00000099985	2713
10090.ENSMUSP00000018800	2710
10090.ENSMUSP00000109337	2675
10090.ENSMUSP00000008036	2515
10090.ENSMUSP00000080538	2513
10090.ENSMUSP00000090633	2444
10090.ENSMUSP00000040877	2439
10090.ENSMUSP00000015800	2409
10090.ENSMUSP00000026459	2401
10090.ENSMUSP00000001547	2398
10090.ENSMUSP00000015791	2392
10090.ENSMUSP00000033741	2318
10090.ENSMUSP00000081943	2308
10090.ENSMUSP00000100924	2301
10090.ENSMUSP00000084918	2257
10090.ENSMUSP00000054634	2205
10090.ENSMUSP00000016315	2147
10090.ENSMUSP00000000058	2140
10090.ENSMUSP00000031637	2132
10090.ENSMUSP00000034049	2131
10090.ENSMUSP00000029699	2105
10090.ENSMUSP00000079180	2093
10090.ENSMUSP00000033898	2075
10090.ENSMUSP00000110103	2071
10090.ENSMUSP00000112259	2056
10090.ENSMUSP00000000090	2046
10090.ENSMUSP00000124480	2032
10090.ENSMUSP00000107595	2029
10090.ENSMUSP00000018437	1993
10090.ENSMUSP00000079380	1988
10090.ENSMUSP00000089703	1984
10090.ENSMUSP00000031411	1965
10090.ENSMUSP00000031668	1965
10090.ENSMUSP00000126390	1955
10090.ENSMUSP00000114159	1942
10090.ENSMUSP00000021559	1934
10090.ENSMUSP00000027753	1923
10090.ENSMUSP00000065084	1902
10090.ENSMUSP00000023952	1891
10090.ENSMUSP00000042364	1875
10090.ENSMUSP00000031320	1838
10090.ENSMUSP00000019323	1824
10090.ENSMUSP00000066238	1797
10090.ENSMUSP00000022369	1737
10090.ENSMUSP00000022629	1720
10090.ENSMUSP00000096397	1712
10090.ENSMUSP00000129696	1710
10090.ENSMUSP00000073695	1704
10090.ENSMUSP00000034172	1703
10090.ENSMUSP00000097797	1703
10090.ENSMUSP00000102062	1692
10090.ENSMUSP00000022616	1691
10090.ENSMUSP00000131832	1690
10090.ENSMUSP00000021554	1668
10090.ENSMUSP00000027677	1660
10090.ENSMUSP00000014990	1631
10090.ENSMUSP00000047083	1629
10090.ENSMUSP00000099819	1628
10090.ENSMUSP00000001147	1623
10090.ENSMUSP00000023707	1611
10090.ENSMUSP00000038961	1606
10090.ENSMUSP00000099902	1579
10090.ENSMUSP00000024739	1564
10090.ENSMUSP00000106861	1562
10090.ENSMUSP00000034947	1558
10090.ENSMUSP00000029041	1551
10090.ENSMUSP00000014457	1547
10090.ENSMUSP00000070993	1546
10090.ENSMUSP00000063714	1545
10090.ENSMUSP00000099853	1542
10090.ENSMUSP00000069900	1523
10090.ENSMUSP00000104069	1507
10090.ENSMUSP00000025486	1505
10090.ENSMUSP00000079672	1504
10090.ENSMUSP00000049007	1469
10090.ENSMUSP00000057543	1458
10090.ENSMUSP00000034276	1456
10090.ENSMUSP00000125995	1453
10090.ENSMUSP00000061062	1443
10090.ENSMUSP00000088349	1436
10090.ENSMUSP00000012348	1431
10090.ENSMUSP00000113942	1430
10090.ENSMUSP00000002551	1425
10090.ENSMUSP00000060523	1403
10090.ENSMUSP00000018470	1395
10090.ENSMUSP00000120976	1393
10090.ENSMUSP00000028683	1385
10090.ENSMUSP00000001181	1373
10090.ENSMUSP00000118787	1367
10090.ENSMUSP00000099938	1364
10090.ENSMUSP00000072087	1358
10090.ENSMUSP00000001051	1353
10090.ENSMUSP00000103531	1352
10090.ENSMUSP00000066701	1348
10090.ENSMUSP00000029078	1347
10090.ENSMUSP00000033699	1346
10090.ENSMUSP00000074783	1344
10090.ENSMUSP00000066068	1335
10090.ENSMUSP00000025561	1329
10090.ENSMUSP00000078654	1313
10090.ENSMUSP00000099483	1309
10090.ENSMUSP00000030187	1294
10090.ENSMUSP00000131489	1291
10090.ENSMUSP00000027153	1283
10090.ENSMUSP00000002979	1281
10090.ENSMUSP00000087457	1279
10090.ENSMUSP00000015877	1263
10090.ENSMUSP00000104485	1258
10090.ENSMUSP00000083705	1254
10090.ENSMUSP00000100067	1241
10090.ENSMUSP00000022340	1236
10090.ENSMUSP00000097747	1235
10090.ENSMUSP00000021603	1230
10090.ENSMUSP00000043559	1214
10090.ENSMUSP00000057131	1210
10090.ENSMUSP00000021822	1209
10090.ENSMUSP00000022293	1203
10090.ENSMUSP00000029515	1202
10090.ENSMUSP00000075513	1199
10090.ENSMUSP00000104957	1194
10090.ENSMUSP00000103267	1183
10090.ENSMUSP00000028633	1166
10090.ENSMUSP00000136273	1156
10090.ENSMUSP00000031617	1156
10090.ENSMUSP00000048803	1138
10090.ENSMUSP00000004140	1134
10090.ENSMUSP00000071486	1130
10090.ENSMUSP00000114350	1128
10090.ENSMUSP00000039472	1124
10090.ENSMUSP00000131991	1120
10090.ENSMUSP00000133117	1120
10090.ENSMUSP00000034547	1117
10090.ENSMUSP00000031862	1110
10090.ENSMUSP00000096193	1108
10090.ENSMUSP00000130858	1107
10090.ENSMUSP00000019422	1107
10090.ENSMUSP00000034866	1107
10090.ENSMUSP00000028755	1106
10090.ENSMUSP00000112843	1102
10090.ENSMUSP00000099671	1098
10090.ENSMUSP00000018561	1097
10090.ENSMUSP00000026698	1096
10090.ENSMUSP00000099962	1094
10090.ENSMUSP00000026495	1084
10090.ENSMUSP00000101620	1082
10090.ENSMUSP00000066805	1078
