#id: 1930925138
#name: Escherichia coli K12 substr. MG1655 - Whole organism, SC (Pride,prd000485,2012)
#score: 16.0
#description: abundance based on Spectral counting, Interaction consistency score: 16.0, Coverage: 55
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 55
#link: http://www.ebi.ac.uk/pride/
#publication_year: 2012
#filename: 511145-ecoli2_resolutionCombination_PRIDE.txt
#
#string_external_id	abundance	raw_spectral_count
511145.b3986	20479	912
511145.b3510	16470	135
511145.b2579	9614	868
511145.b1094	9304	240
511145.b3315	8416	338
511145.b1779	7281	1072
511145.b1237	7015	418
511145.b3708	6787	1301
511145.b4245	6125	1147
511145.b3298	5998	338
511145.b3307	5828	93
511145.b2926	5784	1002
511145.b0014	5722	1375
511145.b0903	5615	2281
511145.b3314	5550	405
511145.b3304	5485	134
511145.b4243	5309	185
511145.b0023	5260	180
511145.b1283	5152	18
511145.b3339	5133	2111
511145.b3980	5133	2111
511145.b3236	5116	635
511145.b0755	5058	632
511145.b1823	4891	286
511145.b3341	4840	382
511145.b3636	4680	53
511145.b1923	4673	1015
511145.b0957	4624	737
511145.b3065	4482	81
511145.b1241	4427	1865
511145.b3928	4424	167
511145.b3230	4391	314
511145.b4015	4344	731
511145.b2779	4309	703
511145.b3231	4284	249
511145.b1677	4273	178
511145.b3185	4229	145
511145.b3637	4208	156
511145.b1136	4203	1053
511145.b3317	4167	460
511145.b3303	4016	392
511145.b2606	4008	237
511145.b0474	3972	460
511145.b2551	3933	629
511145.b3312	3920	98
511145.b1716	3818	158
511145.b1324	3791	224
511145.b3305	3764	386
511145.b2609	3753	146
511145.b0607	3623	272
511145.b4202	3594	130
511145.b0605	3549	357
511145.b3984	3528	499
511145.b3294	3511	177
511145.b0440	3473	185
511145.b1243	3463	827
511145.b2095	3458	494
511145.b3936	3335	110
511145.b2185	3325	197
511145.b4142	3299	164
511145.b3342	3295	128
511145.b3296	3202	335
511145.b2007	3201	144
511145.b3517	3169	1240
511145.b1493	3164	1238
511145.b3297	3115	183
511145.b0812	3080	316
511145.b2809	2955	40
511145.b3203	2934	118
511145.b3309	2931	162
511145.b4200	2914	207
511145.b1089	2901	61
511145.b3165	2862	85
511145.b4000	2858	134
511145.b2096	2843	328
511145.b0169	2809	351
511145.b4143	2760	827
511145.b0911	2735	733
511145.b2415	2724	90
511145.b3321	2712	193
511145.b0170	2688	597
511145.b2029	2673	607
511145.b0684	2662	165
511145.b0008	2649	571
511145.b0912	2584	108
511145.b4139	2544	471
511145.b2614	2530	139
511145.b3340	2507	881
511145.b3870	2492	520
511145.b3926	2481	725
511145.b0753	2477	38
511145.b3308	2476	293
511145.b4203	2432	280
511145.b2155	2379	800
511145.b1718	2366	145
511145.b3764	2362	119
511145.b0729	2362	368
511145.b2093	2349	102
511145.b1739	2343	84
511145.b3301	2330	212
511145.b2417	2323	160
511145.b3734	2311	536
511145.b3983	2311	161
511145.b3363	2250	126
511145.b3306	2246	179
511145.b3831	2235	176
511145.b3509	2235	126
511145.b4177	2226	510
511145.b0953	2206	75
511145.b1452	2181	355
511145.b1004	2180	230
511145.b1308	2176	81
511145.b2925	2153	285
511145.b1480	2142	43
511145.b3609	2132	105
511145.b3495	2118	65
511145.b3426	2116	606
511145.b2913	2113	281
511145.b2476	2093	303
511145.b3919	2084	163
511145.b0734	2064	70
511145.b4025	2058	532
511145.b3310	2052	91
511145.b3320	2039	242
