#id: 2761509810
#name: Caenorhabditis elegans - Whole organism, SC (Peptideatlas,jun,2016)
#score: 32.4
#description: abundance based on Spectral counting, Interaction consistency score: 32.4, Coverage: 48
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 48
#link: http://www.peptideatlas.org/
#publication_year: 2016
#filename: 6239-Caenorhabditis-elegans_PA_2016-6.txt
#
#string_external_id	abundance	raw_spectral_count
6239.C26F1.9	19980	1141
6239.Y48B6A.2.1	9438	11694
6239.C09H10.2	8688	4831
6239.Y37E3.7.2	6905	13766
6239.R03G5.1a.1	6663	121258
6239.F31E3.5.1	6663	121258
6239.F54H12.6	5931	21294
6239.Y71F9AL.13a.1	5585	18896
6239.D1007.12.2	5497	9094
6239.C37A2.7	5303	14508
6239.Y62E10A.1	5005	9862
6239.F25H5.4a.1	4942	95469
6239.F54C9.5	4935	29875
6239.F02A9.3.3	4779	19636
6239.K02F2.2.2	4767	42950
6239.F26D10.3.1	4642	79418
6239.F25H2.10	4641	38561
6239.C56C10.8.1	4591	16324
6239.JC8.3a	4538	13362
6239.K04D7.1.3	4519	33462
6239.C06B8.8.6	4443	4954
6239.F53A3.3a.3	4266	12231
6239.F25H2.11	4112	23995
6239.T07A9.11.1	4015	8134
6239.Y105E8B.1a	4011	22941
6239.ZK1010.1	3962	14440
6239.T05F1.3.1	3955	10790
6239.F37C12.11	3939	8943
6239.F56F3.5	3816	22039
6239.F53G12.10.1	3811	21100
6239.R11D1.8.1	3808	6683
6239.F37C12.4	3799	9029
6239.C53H9.1	3723	5861
6239.R09B3.3	3720	5854
6239.F02A9.2a	3652	13187
6239.Y71A12B.1a	3550	17364
6239.Y48G8AL.8a	3536	14024
6239.R151.3.2	3501	17942
6239.H28O16.1a	3488	45971
6239.D1007.6.2	3487	14402
6239.Y57G11C.16	3461	11957
6239.E04A4.8	3432	12179
6239.C34E10.6.1	3420	52058
6239.Y22D7AL.5a.2	3381	48477
6239.T08B2.10	3377	10969
6239.B0393.1.1	3350	25565
6239.F09F7.2a.1	3305	15662
6239.ZK652.4.3	3272	3366
6239.Y45F10D.12.3	3219	11725
6239.Y41D4B.5	3185	5306
6239.K02B2.5	3118	6282
6239.F54E7.2.3	3107	14183
6239.F42C5.8	3107	19162
6239.Y24D9A.4a	3102	18452
6239.F43D9.4	3098	16022
6239.K07H8.6c	3091	140927
6239.B0250.1	3061	11790
6239.ZC434.2	3044	12473
6239.Y106G6H.3a	3043	11358
6239.F46H5.3a.3	3041	31016
6239.C07A12.4a.1	3035	39212
6239.C47E8.5.2	2913	59876
6239.F52B5.6.4	2869	9463
6239.C49H3.11.1	2812	17423
6239.F28C6.7a.3	2804	7590
6239.T24B8.1a.1	2748	7114
